image,similarity_score
3458_output.png,0.8303
3458_output.png,0.9011
3458_output.png,0.9294
3458_output.png,0.8915
3458_output.png,0.8838
3458_output.png,0.9627
3458_output.png,0.8977
3458_output.png,0.909
3458_output.png,0.8592
3458_output.png,0.9022
3458_output.png,0.8898
3458_output.png,0.8959
3458_output.png,0.883
3458_output.png,0.8962
3458_output.png,0.8885
3458_output.png,0.8857
3458_output.png,0.9294
3458_output.png,0.8469
3458_output.png,0.9441
3458_output.png,0.8894
3458_output.png,0.8708
3458_output.png,0.8998
3458_output.png,0.8899
56563_output.png,0.8486
56563_output.png,0.9464
56563_output.png,0.879
56563_output.png,0.7711
56563_output.png,0.7744
56563_output.png,0.9177
56563_output.png,0.9174
56563_output.png,0.9264
56563_output.png,0.8734
56563_output.png,0.7765
56563_output.png,0.9451
56563_output.png,0.8365
56563_output.png,0.7645
56563_output.png,0.9563
56563_output.png,0.9004
56563_output.png,0.7574
56563_output.png,0.83
56563_output.png,0.9138
56563_output.png,0.8649
56563_output.png,0.8658
56563_output.png,0.8291
56563_output.png,0.8326
56563_output.png,0.8047
56563_output.png,0.8976
56563_output.png,0.8477
56563_output.png,0.8413
56563_output.png,0.9321
56563_output.png,0.8258
56563_output.png,0.8589
56563_output.png,0.8497
56563_output.png,0.7505
56563_output.png,0.855
56563_output.png,0.8776
56563_output.png,0.7753
56563_output.png,0.7751
56563_output.png,0.8683
56563_output.png,0.8743
56563_output.png,0.8755
56563_output.png,0.7389
56563_output.png,0.7585
56563_output.png,0.8784
56563_output.png,0.8986
56563_output.png,0.9344
56563_output.png,0.8652
56563_output.png,0.7492
56563_output.png,0.941
56563_output.png,0.8273
56563_output.png,0.746
56563_output.png,0.9183
56563_output.png,0.9041
56563_output.png,0.7166
56563_output.png,0.8065
56563_output.png,0.9404
56563_output.png,0.8739
56563_output.png,0.7113
56563_output.png,0.7186
56563_output.png,0.8474
56563_output.png,0.8374
56563_output.png,0.9106
56563_output.png,0.8368
56563_output.png,0.729
56563_output.png,0.879
56563_output.png,0.7564
56563_output.png,0.8033
56563_output.png,0.8231
56563_output.png,0.8524
56563_output.png,0.6485
56563_output.png,0.8784
56563_output.png,0.8628
56563_output.png,0.8659
56563_output.png,0.9052
56563_output.png,0.8154
56563_output.png,0.764
56563_output.png,0.7289
56563_output.png,0.8545
56563_output.png,0.9558
56563_output.png,0.7583
56563_output.png,0.8985
56563_output.png,0.7408
56563_output.png,0.7908
56563_output.png,0.8245
56563_output.png,0.9327
56563_output.png,0.6894
56563_output.png,0.7973
56563_output.png,0.8057
56563_output.png,0.7768
56563_output.png,0.8194
56563_output.png,0.7355
56563_output.png,0.8034
56563_output.png,0.9078
56563_output.png,0.721
56563_output.png,0.9261
56563_output.png,0.7715
56563_output.png,0.7578
56563_output.png,0.7936
56563_output.png,0.9072
56563_output.png,0.7382
56563_output.png,0.77
56563_output.png,0.8073
56563_output.png,0.8774
56563_output.png,0.8647
56563_output.png,0.9331
56563_output.png,0.8311
56563_output.png,0.8883
56563_output.png,0.8689
56563_output.png,0.7739
56563_output.png,0.9102
56563_output.png,0.9008
56563_output.png,0.7657
56563_output.png,0.8156
56563_output.png,0.8987
56563_output.png,0.8568
56563_output.png,0.8936
56563_output.png,0.8771
56563_output.png,0.7572
56563_output.png,0.8426
56563_output.png,0.8281
56563_output.png,0.742
56563_output.png,0.87
56563_output.png,0.9092
56563_output.png,0.7076
56563_output.png,0.8131
56563_output.png,0.9013
56563_output.png,0.9025
56563_output.png,0.8603
56563_output.png,0.7448
56563_output.png,0.9272
56563_output.png,0.7755
56563_output.png,0.7323
56563_output.png,0.8586
56563_output.png,0.9075
56563_output.png,0.6449
56563_output.png,0.7741
56563_output.png,0.9273
56563_output.png,0.9124
56563_output.png,0.8567
56563_output.png,0.8568
56563_output.png,0.8674
56563_output.png,0.7591
56563_output.png,0.883
56563_output.png,0.9303
56563_output.png,0.7743
56563_output.png,0.8003
56563_output.png,0.9051
56563_output.png,0.8988
56563_output.png,0.7827
56563_output.png,0.921
56563_output.png,0.7451
56563_output.png,0.7858
56563_output.png,0.8244
56563_output.png,0.9372
56563_output.png,0.6952
56563_output.png,0.8179
56563_output.png,0.8108
56563_output.png,0.7868
56563_output.png,0.7384
56563_output.png,0.9169
56563_output.png,0.8845
56563_output.png,0.7443
56563_output.png,0.7739
56563_output.png,0.9153
56563_output.png,0.8473
56563_output.png,0.7771
56563_output.png,0.8313
56563_output.png,0.8471
56563_output.png,0.8909
56563_output.png,0.7368
56563_output.png,0.839
56563_output.png,0.8117
56563_output.png,0.7214
56563_output.png,0.7515
56563_output.png,0.7206
56563_output.png,0.8216
56563_output.png,0.7223
56563_output.png,0.7479
56563_output.png,0.8815
56563_output.png,0.7956
56563_output.png,0.8076
56563_output.png,0.9003
56563_output.png,0.8228
56563_output.png,0.7389
56563_output.png,0.7891
56563_output.png,0.9474
56563_output.png,0.9188
56563_output.png,0.6774
56563_output.png,0.7338
56563_output.png,0.7141
56563_output.png,0.7836
56563_output.png,0.7909
56563_output.png,0.8976
Android_Android_15_output.png,0.8778
Android_Android_15_output.png,0.9187
Android_Android_15_output.png,0.9
Android_Android_15_output.png,0.9114
Android_Android_15_output.png,0.8955
Android_Android_15_output.png,0.9548
Android_Android_15_output.png,0.9187
Android_Android_15_output.png,0.8753
Android_Android_15_output.png,0.9332
Android_Android_15_output.png,0.9569
Android_Android_15_output.png,0.9084
Android_Android_15_output.png,0.8863
Android_Android_15_output.png,0.926
Android_Android_15_output.png,0.9346
Android_Android_15_output.png,0.9524
Android_Android_15_output.png,0.8914
Android_Android_15_output.png,0.8554
Android_Android_15_output.png,0.9469
Android_Android_15_output.png,0.9118
Android_Android_15_output.png,0.924
Android_Android_15_output.png,0.9182
Android_Android_15_output.png,0.9189
Android_Android_15_output.png,0.8921
Android_Android_15_output.png,0.8541
Android_Android_15_output.png,0.9315
Android_Android_15_output.png,0.9251
Android_Android_15_output.png,0.8843
Android_Android_15_output.png,0.8819
Android_Android_15_output.png,0.9095
Android_Android_15_output.png,0.8897
Android_Android_15_output.png,0.8994
Android_Android_15_output.png,0.8544
Android_Android_15_output.png,0.9103
Android_Android_15_output.png,0.9458
Android_Android_15_output.png,0.8761
Android_Android_15_output.png,0.9295
Android_Android_15_output.png,0.888
Android_Android_15_output.png,0.8976
Android_Android_15_output.png,0.919
Android_Android_15_output.png,0.8719
Android_Android_15_output.png,0.8982
Android_Android_15_output.png,0.9033
Android_Android_15_output.png,0.9154
Android_Android_15_output.png,0.9015
Android_Android_15_output.png,0.9174
Android_Android_15_output.png,0.9073
Android_Android_15_output.png,0.9102
Android_Android_15_output.png,0.9356
Android_Android_15_output.png,0.8942
Android_Android_15_output.png,0.9115
Android_Android_15_output.png,0.9504
Android_Android_15_output.png,0.8819
Android_Android_15_output.png,0.9516
Android_Android_15_output.png,0.8991
Android_Android_15_output.png,0.9288
Android_Android_15_output.png,0.8861
Android_Android_15_output.png,0.8841
Android_Android_15_output.png,0.9386
Android_Android_15_output.png,0.9103
Android_Android_15_output.png,0.8879
Android_Android_15_output.png,0.8935
Android_Android_15_output.png,0.9186
Android_Android_15_output.png,0.8968
Android_Android_15_output.png,0.906
Android_Android_15_output.png,0.8778
Android_Android_15_output.png,0.9001
Android_Android_15_output.png,0.9169
Android_Android_15_output.png,0.8406
Android_Android_15_output.png,0.9257
Android_Android_15_output.png,0.9066
Android_Android_15_output.png,0.8999
Android_Android_15_output.png,0.9212
Android_Android_15_output.png,0.9399
Android_Android_15_output.png,0.9199
Android_Android_15_output.png,0.9295
Android_Android_15_output.png,0.9359
Android_Android_15_output.png,0.9307
Android_Android_15_output.png,0.951
Android_Android_15_output.png,0.9502
Android_Android_15_output.png,0.9226
Android_Android_15_output.png,0.955
Android_Android_15_output.png,0.9379
Android_Android_15_output.png,0.8951
Android_Android_15_output.png,0.9318
Android_Android_15_output.png,0.931
Android_Android_15_output.png,0.8611
Android_Android_15_output.png,0.8868
Android_Android_15_output.png,0.9275
Android_Android_15_output.png,0.8987
Android_Android_15_output.png,0.8825
Android_Android_15_output.png,0.8871
Android_Android_15_output.png,0.8538
Android_Android_15_output.png,0.8826
Android_Android_15_output.png,0.8721
Android_Android_15_output.png,0.8959
Android_Android_15_output.png,0.9007
Android_Android_15_output.png,0.866
Android_Android_15_output.png,0.9174
Android_Android_15_output.png,0.9237
Android_Android_15_output.png,0.9168
Android_Android_15_output.png,0.8908
Android_Android_15_output.png,0.9391
Android_Android_15_output.png,0.9798
Android_Android_15_output.png,0.8909
Android_Android_15_output.png,0.8645
Android_Android_15_output.png,0.9331
Android_Android_15_output.png,0.9467
Android_Android_15_output.png,0.9632
Android_Android_15_output.png,0.871
Android_Android_15_output.png,0.8762
Android_Android_15_output.png,0.916
Android_Android_15_output.png,0.896
Android_Android_15_output.png,0.9338
Android_Android_15_output.png,0.9072
Android_Android_15_output.png,0.9231
Android_Android_15_output.png,0.9556
Android_Android_15_output.png,0.8888
Android_Android_15_output.png,0.9331
Android_Android_15_output.png,0.905
Android_Android_15_output.png,0.9394
Android_Android_15_output.png,0.9418
Android_Android_15_output.png,0.8692
Android_Android_15_output.png,0.9226
Android_Android_15_output.png,0.8983
Android_Android_15_output.png,0.889
Android_Android_15_output.png,0.896
Android_Android_15_output.png,0.9224
Android_Android_15_output.png,0.8616
Android_Android_15_output.png,0.9051
Android_Android_15_output.png,0.8753
Android_Android_15_output.png,0.9033
Android_Android_15_output.png,0.943
Android_Android_15_output.png,0.876
Android_Android_15_output.png,0.9082
Android_Android_15_output.png,0.8993
Android_Android_15_output.png,0.9512
Android_Android_15_output.png,0.8942
Android_Android_15_output.png,0.8903
Android_Android_15_output.png,0.9365
Android_Android_15_output.png,0.972
Android_Android_15_output.png,0.9457
Android_Android_15_output.png,0.9016
Android_Android_15_output.png,0.948
Android_Android_15_output.png,0.9233
Android_Android_15_output.png,0.9387
Android_Android_15_output.png,0.9034
Android_Android_15_output.png,0.8925
Android_Android_15_output.png,0.9365
Android_Android_15_output.png,0.9486
Android_Android_15_output.png,0.9707
Android_Android_15_output.png,0.9029
Android_Android_15_output.png,0.8988
Android_Android_15_output.png,0.931
Android_Android_15_output.png,0.922
Android_Android_15_output.png,0.895
Android_Android_15_output.png,0.9565
Android_Android_15_output.png,0.9097
Android_Android_15_output.png,0.9247
Android_Android_15_output.png,0.9331
Android_Android_15_output.png,0.8751
Android_Android_15_output.png,0.9176
Android_Android_15_output.png,0.9012
Android_Android_15_output.png,0.9172
Android_Android_15_output.png,0.8954
Android_Android_15_output.png,0.912
Android_Android_15_output.png,0.943
Android_Android_15_output.png,0.845
Android_Android_15_output.png,0.8981
Android_Android_15_output.png,0.9086
Android_Android_15_output.png,0.9457
Android_Android_15_output.png,0.9508
Android_Android_15_output.png,0.9293
Android_Android_15_output.png,0.9114
Android_Android_15_output.png,0.9447
Android_Android_15_output.png,0.9257
Android_Android_15_output.png,0.9523
Android_Android_15_output.png,0.8926
Android_Android_15_output.png,0.921
Android_Android_15_output.png,0.9085
Android_Android_15_output.png,0.9273
Android_Android_15_output.png,0.9178
Android_Android_15_output.png,0.8839
Android_Android_15_output.png,0.9323
Android_Android_15_output.png,0.9332
Android_Android_15_output.png,0.8813
Android_Android_15_output.png,0.9267
Android_Android_15_output.png,0.9161
Android_Android_15_output.png,0.8927
Android_Android_15_output.png,0.9017
Android_Android_15_output.png,0.9088
iphone_IMG_9359_output.png,0.9248
iphone_IMG_9359_output.png,0.9106
iphone_IMG_9359_output.png,0.8696
iphone_IMG_9359_output.png,0.799
iphone_IMG_9359_output.png,0.9317
iphone_IMG_9359_output.png,0.8689
iphone_IMG_9359_output.png,0.9395
iphone_IMG_9359_output.png,0.9308
iphone_IMG_9359_output.png,0.9161
iphone_IMG_9359_output.png,0.9311
iphone_IMG_9359_output.png,0.8367
iphone_IMG_9359_output.png,0.9
iphone_IMG_9359_output.png,0.8892
iphone_IMG_9359_output.png,0.9004
iphone_IMG_9359_output.png,0.928
iphone_IMG_9359_output.png,0.9253
iphone_IMG_9359_output.png,0.8044
iphone_IMG_9359_output.png,0.9288
iphone_IMG_9359_output.png,0.9398
iphone_IMG_9359_output.png,0.9596
iphone_IMG_9359_output.png,0.815
iphone_IMG_9359_output.png,0.8033
iphone_IMG_9359_output.png,0.9411
iphone_IMG_9359_output.png,0.8013
iphone_IMG_9359_output.png,0.9176
iphone_IMG_9359_output.png,0.9512
iphone_IMG_9359_output.png,0.9083
iphone_IMG_9359_output.png,0.9557
iphone_IMG_9359_output.png,0.8258
iphone_IMG_9359_output.png,0.9514
iphone_IMG_9359_output.png,0.8694
iphone_IMG_9359_output.png,0.9334
iphone_IMG_9359_output.png,0.9349
iphone_IMG_9359_output.png,0.9483
iphone_IMG_9359_output.png,0.8395
iphone_IMG_9359_output.png,0.9505
iphone_IMG_9359_output.png,0.9652
iphone_IMG_9359_output.png,0.8308
iphone_IMG_9359_output.png,0.8598
iphone_IMG_9359_output.png,0.9378
iphone_IMG_9359_output.png,0.8232
iphone_IMG_9359_output.png,0.9391
iphone_IMG_9359_output.png,0.9662
iphone_IMG_9359_output.png,0.927
iphone_IMG_9359_output.png,0.9398
iphone_IMG_9359_output.png,0.8278
iphone_IMG_9359_output.png,0.9819
iphone_IMG_9359_output.png,0.8877
iphone_IMG_9359_output.png,0.9579
iphone_IMG_9359_output.png,0.9434
iphone_IMG_9359_output.png,0.9033
iphone_IMG_9359_output.png,0.839
iphone_IMG_9359_output.png,0.9165
iphone_IMG_9359_output.png,0.9599
iphone_IMG_9359_output.png,0.9198
iphone_IMG_9359_output.png,0.8313
iphone_IMG_9359_output.png,0.9564
iphone_IMG_9359_output.png,0.8821
iphone_IMG_9359_output.png,0.8395
iphone_IMG_9359_output.png,0.8571
iphone_IMG_9359_output.png,0.8267
iphone_IMG_9359_output.png,0.9333
iphone_IMG_9359_output.png,0.8277
iphone_IMG_9359_output.png,0.8794
iphone_IMG_9359_output.png,0.8148
iphone_IMG_9359_output.png,0.8464
iphone_IMG_9359_output.png,0.8325
iphone_IMG_9359_output.png,0.8822
iphone_IMG_9359_output.png,0.838
iphone_IMG_9359_output.png,0.831
iphone_IMG_9359_output.png,0.8122
iphone_IMG_9359_output.png,0.9239
iphone_IMG_9359_output.png,0.8379
iphone_IMG_9359_output.png,0.8505
iphone_IMG_9359_output.png,0.8493
iphone_IMG_9359_output.png,0.8128
iphone_IMG_9359_output.png,0.9422
iphone_IMG_9359_output.png,0.866
iphone_IMG_9359_output.png,0.8977
iphone_IMG_9359_output.png,0.8426
iphone_IMG_9359_output.png,0.8115
iphone_IMG_9359_output.png,0.7772
iphone_IMG_9359_output.png,0.9086
iphone_IMG_9359_output.png,0.8275
iphone_IMG_9359_output.png,0.8267
iphone_IMG_9359_output.png,0.8152
iphone_IMG_9359_output.png,0.9476
iphone_IMG_9359_output.png,0.9351
iphone_IMG_9359_output.png,0.9407
iphone_IMG_9359_output.png,0.9258
iphone_IMG_9359_output.png,0.8005
iphone_IMG_9359_output.png,0.9244
iphone_IMG_9359_output.png,0.8804
iphone_IMG_9359_output.png,0.9191
iphone_IMG_9359_output.png,0.9392
iphone_IMG_9359_output.png,0.9179
iphone_IMG_9359_output.png,0.8049
iphone_IMG_9359_output.png,0.9134
iphone_IMG_9359_output.png,0.944
iphone_IMG_9359_output.png,0.843
iphone_IMG_9359_output.png,0.8312
iphone_IMG_9359_output.png,0.8428
iphone_IMG_9359_output.png,0.8251
iphone_IMG_9359_output.png,0.9661
iphone_IMG_9359_output.png,0.8294
iphone_IMG_9359_output.png,0.8826
iphone_IMG_9359_output.png,0.8122
iphone_IMG_9359_output.png,0.8329
iphone_IMG_9359_output.png,0.7976
iphone_IMG_9359_output.png,0.9
iphone_IMG_9359_output.png,0.8444
iphone_IMG_9359_output.png,0.815
iphone_IMG_9359_output.png,0.9456
iphone_IMG_9359_output.png,0.9612
iphone_IMG_9359_output.png,0.9202
iphone_IMG_9359_output.png,0.8156
iphone_IMG_9359_output.png,0.9201
iphone_IMG_9359_output.png,0.913
iphone_IMG_9359_output.png,0.8979
iphone_IMG_9359_output.png,0.935
iphone_IMG_9359_output.png,0.9105
iphone_IMG_9359_output.png,0.7905
iphone_IMG_9359_output.png,0.9001
iphone_IMG_9359_output.png,0.9413
iphone_IMG_9359_output.png,0.938
iphone_IMG_9359_output.png,0.9658
iphone_IMG_9359_output.png,0.8335
iphone_IMG_9359_output.png,0.9662
iphone_IMG_9359_output.png,0.9197
iphone_IMG_9359_output.png,0.9509
iphone_IMG_9359_output.png,0.9315
iphone_IMG_9359_output.png,0.9021
iphone_IMG_9359_output.png,0.8162
iphone_IMG_9359_output.png,0.9342
iphone_IMG_9359_output.png,0.9732
iphone_IMG_9359_output.png,0.9196
iphone_IMG_9359_output.png,0.8213
iphone_IMG_9359_output.png,0.9277
iphone_IMG_9359_output.png,0.9168
iphone_IMG_9359_output.png,0.8891
iphone_IMG_9359_output.png,0.9203
iphone_IMG_9359_output.png,0.8773
iphone_IMG_9359_output.png,0.801
iphone_IMG_9359_output.png,0.8891
iphone_IMG_9359_output.png,0.9341
iphone_IMG_9359_output.png,0.8311
iphone_IMG_9359_output.png,0.9458
iphone_IMG_9359_output.png,0.8804
iphone_IMG_9359_output.png,0.9285
iphone_IMG_9359_output.png,0.9255
iphone_IMG_9359_output.png,0.9422
iphone_IMG_9359_output.png,0.8297
iphone_IMG_9359_output.png,0.9559
iphone_IMG_9359_output.png,0.9729
iphone_IMG_9359_output.png,0.8398
iphone_IMG_9359_output.png,0.8841
iphone_IMG_9359_output.png,0.8245
iphone_IMG_9359_output.png,0.8186
iphone_IMG_9359_output.png,0.8108
iphone_IMG_9359_output.png,0.9439
iphone_IMG_9359_output.png,0.8745
iphone_IMG_9359_output.png,0.8276
iphone_IMG_9359_output.png,0.8931
iphone_IMG_9359_output.png,0.9701
iphone_IMG_9359_output.png,0.9538
iphone_IMG_9359_output.png,0.8873
iphone_IMG_9359_output.png,0.8571
iphone_IMG_9359_output.png,0.9248
iphone_IMG_9359_output.png,0.9567
iphone_IMG_9359_output.png,0.8753
iphone_IMG_9359_output.png,0.8542
iphone_IMG_9359_output.png,0.8481
iphone_IMG_9359_output.png,0.8261
iphone_IMG_9359_output.png,0.8855
iphone_IMG_9359_output.png,0.896
iphone_IMG_9359_output.png,0.9487
iphone_IMG_9359_output.png,0.8793
iphone_IMG_9359_output.png,0.8563
iphone_IMG_9359_output.png,0.9162
iphone_IMG_9359_output.png,0.9466
iphone_IMG_9359_output.png,0.8898
iphone_IMG_9359_output.png,0.8398
iphone_IMG_9359_output.png,0.9145
iphone_IMG_9359_output.png,0.9326
iphone_IMG_9359_output.png,0.8145
iphone_IMG_9359_output.png,0.9401
iphone_IMG_9359_output.png,0.9358
iphone_IMG_9359_output.png,0.8605
iphone_IMG_9359_output.png,0.825
iphone_IMG_9359_output.png,0.9583
10249_output.png,0.7515
10249_output.png,0.6739
10249_output.png,0.6072
10249_output.png,0.6773
10249_output.png,0.6857
10249_output.png,0.8677
10249_output.png,0.6312
10249_output.png,0.745
10249_output.png,0.6781
10249_output.png,0.7804
10249_output.png,0.6236
10249_output.png,0.7642
10249_output.png,0.7617
10249_output.png,0.6546
10249_output.png,0.6495
10249_output.png,0.7479
10249_output.png,0.6924
10249_output.png,0.6985
10249_output.png,0.7194
10249_output.png,0.8784
10249_output.png,0.776
10249_output.png,0.8303
10249_output.png,0.8487
10249_output.png,0.7756
10249_output.png,0.7851
10249_output.png,0.9167
10249_output.png,0.8515
10249_output.png,0.8747
10249_output.png,0.8045
10249_output.png,0.8421
10249_output.png,0.8376
10249_output.png,0.7793
10249_output.png,0.7901
10249_output.png,0.9481
10249_output.png,0.839
10249_output.png,0.8585
10249_output.png,0.839
10249_output.png,0.8028
10249_output.png,0.805
10249_output.png,0.856
10249_output.png,0.6873
10249_output.png,0.8
10249_output.png,0.884
10249_output.png,0.8331
10249_output.png,0.8272
10249_output.png,0.849
10249_output.png,0.7694
10249_output.png,0.8215
10249_output.png,0.8108
10249_output.png,0.8019
10249_output.png,0.8821
10249_output.png,0.817
10249_output.png,0.8454
10249_output.png,0.7957
10249_output.png,0.8528
10249_output.png,0.8398
10249_output.png,0.6067
10249_output.png,0.8499
10249_output.png,0.8329
10249_output.png,0.8699
10249_output.png,0.8293
10249_output.png,0.865
10249_output.png,0.6835
10249_output.png,0.805
10249_output.png,0.8728
10249_output.png,0.9176
10249_output.png,0.8424
10249_output.png,0.8981
10249_output.png,0.8861
10249_output.png,0.7597
10249_output.png,0.8782
10249_output.png,0.7113
10249_output.png,0.8886
10249_output.png,0.8641
10249_output.png,0.8871
10249_output.png,0.8312
10249_output.png,0.8397
10249_output.png,0.7168
10249_output.png,0.8106
10249_output.png,0.8202
10249_output.png,0.8648
10249_output.png,0.8987
10249_output.png,0.924
10249_output.png,0.8908
10249_output.png,0.8151
10249_output.png,0.6991
10249_output.png,0.8765
10249_output.png,0.8628
10249_output.png,0.8486
10249_output.png,0.8491
10249_output.png,0.8648
10249_output.png,0.7312
10249_output.png,0.8427
10249_output.png,0.8493
10249_output.png,0.8473
10249_output.png,0.8606
10249_output.png,0.9007
10249_output.png,0.892
10249_output.png,0.7545
10249_output.png,0.6662
10249_output.png,0.7526
10249_output.png,0.7051
10249_output.png,0.7881
10249_output.png,0.6445
10249_output.png,0.8261
10249_output.png,0.8292
10249_output.png,0.6079
10249_output.png,0.6424
10249_output.png,0.7794
10249_output.png,0.7106
10249_output.png,0.7169
10249_output.png,0.7817
10249_output.png,0.8566
10249_output.png,0.8922
10249_output.png,0.8312
10249_output.png,0.8441
10249_output.png,0.6943
10249_output.png,0.8335
10249_output.png,0.8185
10249_output.png,0.846
10249_output.png,0.8361
10249_output.png,0.8983
10249_output.png,0.8759
10249_output.png,0.7757
10249_output.png,0.9191
10249_output.png,0.9097
10249_output.png,0.85
10249_output.png,0.8436
10249_output.png,0.8935
10249_output.png,0.8177
10249_output.png,0.8253
10249_output.png,0.9253
10249_output.png,0.8765
10249_output.png,0.875
10249_output.png,0.8617
10249_output.png,0.9061
10249_output.png,0.8696
10249_output.png,0.8092
10249_output.png,0.8859
10249_output.png,0.8336
10249_output.png,0.8997
10249_output.png,0.907
10249_output.png,0.9279
10249_output.png,0.9204
10249_output.png,0.8855
10249_output.png,0.8244
10249_output.png,0.8855
10249_output.png,0.8971
10249_output.png,0.829
10249_output.png,0.8372
10249_output.png,0.8994
10249_output.png,0.8856
10249_output.png,0.8765
10249_output.png,0.8671
10249_output.png,0.7231
10249_output.png,0.835
10249_output.png,0.8383
10249_output.png,0.8684
10249_output.png,0.836
10249_output.png,0.8649
10249_output.png,0.8795
10249_output.png,0.7718
10249_output.png,0.8701
10249_output.png,0.6909
10249_output.png,0.7178
10249_output.png,0.8368
10249_output.png,0.7655
10249_output.png,0.7694
10249_output.png,0.8374
10249_output.png,0.7722
10249_output.png,0.7879
10249_output.png,0.8609
10249_output.png,0.8623
10249_output.png,0.8564
10249_output.png,0.8092
10249_output.png,0.8701
10249_output.png,0.8196
10249_output.png,0.8758
10249_output.png,0.8411
10249_output.png,0.7273
10249_output.png,0.8502
10249_output.png,0.909
10249_output.png,0.9152
10249_output.png,0.8095
10249_output.png,0.9023
10249_output.png,0.8968
10249_output.png,0.9006
10249_output.png,0.9432
10249_output.png,0.8336
10249_output.png,0.8258
5331_output.png,0.8424
5331_output.png,0.868
5331_output.png,0.8781
5331_output.png,0.9225
5331_output.png,0.8101
5331_output.png,0.8875
5331_output.png,0.8766
5331_output.png,0.8519
5331_output.png,0.8774
5331_output.png,0.8676
5331_output.png,0.9037
5331_output.png,0.8773
5331_output.png,0.8456
5331_output.png,0.9148
5331_output.png,0.9078
5331_output.png,0.8905
5331_output.png,0.8433
5331_output.png,0.8702
5331_output.png,0.887
5331_output.png,0.8398
5331_output.png,0.9008
5331_output.png,0.7965
5331_output.png,0.8317
5331_output.png,0.8446
5331_output.png,0.8112
5331_output.png,0.7677
5331_output.png,0.8394
5331_output.png,0.8697
5331_output.png,0.7967
5331_output.png,0.7984
5331_output.png,0.8058
5331_output.png,0.8648
5331_output.png,0.7664
5331_output.png,0.882
5331_output.png,0.7699
5331_output.png,0.7569
5331_output.png,0.8607
5331_output.png,0.8979
5331_output.png,0.8134
5331_output.png,0.839
5331_output.png,0.8906
5331_output.png,0.8636
5331_output.png,0.8827
5331_output.png,0.8758
5331_output.png,0.896
5331_output.png,0.8359
5331_output.png,0.8685
5331_output.png,0.8882
5331_output.png,0.8742
5331_output.png,0.7975
5331_output.png,0.9376
5331_output.png,0.841
5331_output.png,0.858
5331_output.png,0.8471
5331_output.png,0.8201
5331_output.png,0.887
5331_output.png,0.9028
5331_output.png,0.8765
5331_output.png,0.8436
5331_output.png,0.8469
5331_output.png,0.9331
5331_output.png,0.8299
5331_output.png,0.8395
5331_output.png,0.9038
5331_output.png,0.8703
5331_output.png,0.7763
5331_output.png,0.9339
5331_output.png,0.8379
5331_output.png,0.8275
5331_output.png,0.8939
5331_output.png,0.7475
5331_output.png,0.839
5331_output.png,0.8215
5331_output.png,0.8206
5331_output.png,0.8524
5331_output.png,0.8278
5331_output.png,0.8954
5331_output.png,0.8312
5331_output.png,0.8063
5331_output.png,0.8619
5331_output.png,0.8635
5331_output.png,0.8357
5331_output.png,0.7863
5331_output.png,0.8357
5331_output.png,0.8792
5331_output.png,0.8624
5331_output.png,0.8821
5331_output.png,0.7962
5331_output.png,0.7787
5331_output.png,0.8931
5331_output.png,0.7642
5331_output.png,0.833
5331_output.png,0.8853
5331_output.png,0.8003
5331_output.png,0.7235
5331_output.png,0.8979
5331_output.png,0.8713
5331_output.png,0.8086
5331_output.png,0.8352
5331_output.png,0.9057
5331_output.png,0.8322
5331_output.png,0.867
5331_output.png,0.9312
5331_output.png,0.8963
5331_output.png,0.9091
5331_output.png,0.8889
5331_output.png,0.8985
5331_output.png,0.842
5331_output.png,0.9356
5331_output.png,0.8858
5331_output.png,0.8959
5331_output.png,0.8886
5331_output.png,0.7927
5331_output.png,0.8962
5331_output.png,0.8977
5331_output.png,0.8606
5331_output.png,0.9449
5331_output.png,0.9039
5331_output.png,0.8946
5331_output.png,0.8492
5331_output.png,0.9099
5331_output.png,0.9491
5331_output.png,0.9426
5331_output.png,0.8545
5331_output.png,0.7937
5331_output.png,0.866
5331_output.png,0.7924
5331_output.png,0.78
5331_output.png,0.8657
5331_output.png,0.827
5331_output.png,0.7278
5331_output.png,0.8608
5331_output.png,0.7758
5331_output.png,0.7816
5331_output.png,0.8347
5331_output.png,0.8486
5331_output.png,0.8965
5331_output.png,0.895
5331_output.png,0.8142
5331_output.png,0.9063
5331_output.png,0.9006
5331_output.png,0.8737
5331_output.png,0.8623
5331_output.png,0.8994
5331_output.png,0.8342
5331_output.png,0.8603
5331_output.png,0.8786
5331_output.png,0.9177
5331_output.png,0.8718
5331_output.png,0.7998
5331_output.png,0.9302
5331_output.png,0.875
5331_output.png,0.8442
5331_output.png,0.9335
5331_output.png,0.8732
5331_output.png,0.8195
5331_output.png,0.8749
5331_output.png,0.91
5331_output.png,0.8456
5331_output.png,0.8173
5331_output.png,0.8723
5331_output.png,0.9127
5331_output.png,0.8826
5331_output.png,0.9052
5331_output.png,0.8899
5331_output.png,0.8921
5331_output.png,0.9362
5331_output.png,0.9543
5331_output.png,0.8271
5331_output.png,0.8332
5331_output.png,0.7429
5331_output.png,0.9099
5331_output.png,0.8625
5331_output.png,0.878
5331_output.png,0.8671
5331_output.png,0.8775
5331_output.png,0.8968
5331_output.png,0.8836
5331_output.png,0.9006
5331_output.png,0.8667
5331_output.png,0.8213
5331_output.png,0.8437
5331_output.png,0.8866
5331_output.png,0.8184
5331_output.png,0.9
